skill_id,skill_title,skill_source,duplicated,dup_parent,dup_parent_id,time_added
732050a4a53b3002a3b605f743284b8d96f08455fef0826a489ee31e8344d100,workplace safety and health practices implementation,SFw TSC,1,workplace safety and health practice,21b2151e3d671748c0c795b10721c597735f77adf19632a2f6364cf5ff2df4aa,3/8/2022 14:43
73490a1e75b28e12ca6aceb5d05b56a508be942c43db38506129cbeb4101f804,risk compliance and governance,SFw TSC,0,NA,NA,3/8/2022 14:43
734e829e176c7a9d0daf70b377616ddc9905119311563e37a1ad8c1b05fa206a,locomotive maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
7379c72a1f98646bb695b97c45e645ba88a783a50d4a2c2db2ed76c524c0c3a0,electrical drawing,SFw TSC,0,NA,NA,3/8/2022 14:43
73910eb5f3da892e4f5937fa26fd06185598fa2444250172cea5ec57dfcca5aa,lift planning and management,SFw TSC,0,NA,NA,3/8/2022 14:43
7397db7f35a1cd53d9319cffc0f704c6e8c2b8d16ba23086bdf9b0cd28af728a,early childhood curriculum design,SFw TSC,0,NA,NA,3/8/2022 14:43
73a9b724f45998e6dcb47f2de06c6c2f77c4de034fd7d122b9d5f7d21e1034b0,supervise metal scaffold in marine industry,SFw TSC,1,supervise metal scaffold erection,bbf071a62ee64b5325322367f8e5ec6fe66380eee995666615c3fc54ed8cd16e,3/8/2022 14:43
73cd1d7d5f09def45d9f0e2aaed25ba978f9cc589159f2f7caf8168d299f39c4,data analytics and computational modelling,SFw TSC,1,analytics and computational modelling,728727bec3dd3611d2c1999435e3abb3606636c8fcbacacfea50ca0602e0a691,3/8/2022 14:43
73d030e15368acd2bc534ea646374081e619fc7c698278f7233d84a9c44fec48,standard operating procedures development,SFw TSC,0,NA,NA,3/8/2022 14:43
73d9d903a8866d20ebf584be46a54f6a1114b20ccc6566a762388f2b160eabd0,Google Search Console,Apps and Tools,0,NA,NA,3/8/2022 14:43
73dd0baf8e5438da8816254a073ee43b61f8b2cdef6f393e0059cdbc55cb8d9c,NumPy,Apps and Tools,0,NA,NA,3/8/2022 14:43
73f0c90c07c6fb1e696beb60b57acec7a04f48be383a9a10019bc6dda2976a57,AWS Cloudtrail,Apps and Tools,0,NA,NA,3/8/2022 14:43
73f13dc6dcacd36588da3fad450ae52179ae37872ad3fe5081bac1a9804903a0,GNU Octave,Apps and Tools,0,NA,NA,3/8/2022 14:43
73fd7c3d6e270b03ec86719b5277d78920362e0f4986910874266f3cfbe43058,intellectual property monetisation,SFw TSC,0,NA,NA,3/8/2022 14:43
74011b1f77809754af99a9ed03c2d3372a490d85947abbfe771a285a0851233c,Scrapy,Apps and Tools,0,NA,NA,3/8/2022 14:43
741747f44bbe779a30800a696011d266b0abad812e37ec2b16f5e93f37ac80c5,liquefied natural gas breakbulk services management,SFw TSC,0,NA,NA,3/8/2022 14:43
741c8e81d120ecc92545053931ccacad190cfd365e2788e7c09f4f0eef4b979c,workplace safety and health for pipe fitting,SFw TSC,0,NA,NA,3/8/2022 14:43
74223147079737f90d205ec176c32332ae9114fde2098ea7c7f8d5992846bb67,resource management,SFw TSC,0,NA,NA,3/8/2022 14:43
743116d650a0400e5231a77a271ffd39044c790cd553739792a5b32c68da0c19,intellectual property management,SFw TSC,0,NA,NA,3/8/2022 14:43
743e0940664f28400805f30c4a76e41978d5a1f291e838018d0aeb0d87914cfb,vertical programme management,SFw TSC,0,NA,NA,3/8/2022 14:43
7446e0a0244cd04513c41bbdb4c6a75c9a8bdc49595b3ac1fb3eeac627b3c189,mentoring for youths,SFw TSC,0,NA,NA,3/8/2022 14:43
749d21e56b2e0d95040aaf26f2cb67befdda598da558653cc84220982404e392,biological product introduction,SFw TSC,0,NA,NA,3/8/2022 14:43
74d549db51f73cfbf8d5d8cf5a0c14c7dcef6d3a5d9072756aefcaa54997f7ff,research translation,SFw TSC,0,NA,NA,3/8/2022 14:43
75166d1127c6e73a1ed66e8c9c6424577287538d4f15fb6b0b34761d1c8bd0b0,customer relationship management,SFw TSC,0,NA,NA,3/8/2022 14:43
7536662553fb387b95b172f9fae290d7c46aea3485b5f2115c1f3b3a1c86e24a,underwriting profitability and efficiency management,SFw TSC,0,NA,NA,3/8/2022 14:43
753961a9e5b2230b96958bdf41149027909ad10c76b460d5da9aea2f9df50ea9,learning programme evaluation,SFw TSC,0,NA,NA,3/8/2022 14:43
75643af7b71de8b7aa62d996c64b7ddc85f8799dac72fdb39d0c0d4d1ebddb1e,energy storage system and management,SFw TSC,0,NA,NA,19/8/2022 2:31
756695e403b806d29ce3ad2fb42aaec10b5dc58b460e40dfefd346bbaa4c72a9,Adobe Photoshop,Apps and Tools,0,NA,NA,3/8/2022 14:43
75761d779a0ce280e75060de7ac0c8d7555d2f951f42be81fad005e982a213b7,Instrument Landing System,Apps and Tools,0,NA,NA,3/8/2022 14:43
75cc81166afa09cf66122853a7cc80d6a764a9c6ecdd72808193667b866da93c,engineering drawing and design specifications,SFw TSC,0,NA,NA,3/8/2022 14:43
75deb04db1bcaff00dcb5d92c33d8a52204ea43c6b10c92a11bfec661d100226,business excellence,SFw TSC,0,NA,NA,3/8/2022 14:43
761e9e08c6317ff33e17c3a734445bac47bf5043e204c353d889ccd75ab8a659,network slicing,SFw TSC,0,NA,NA,3/8/2022 14:43
76334e321e558a2f47e4308a4ee71082a976bda2eb520daf5afc06d6ecc75d92,cargo issuance and dispatch,SFw TSC,0,NA,NA,3/8/2022 14:43
763e86502f24b6e117a6eaf55db7a651f3df377c1444685a579dca7261b9b583,Browserify,Apps and Tools,0,NA,NA,3/8/2022 14:43
764a51ba6de8ebf2dbe25f3f0708bd42c5c50f65fb9d64b31e2a588c3738005d,BigQuery,Apps and Tools,0,NA,NA,3/8/2022 14:43
764ce591e4ab24e42956446574623dc3159d03cf390413187405c214fbd41037,financial budgeting,SFw TSC,0,NA,NA,3/8/2022 14:43
764dbd23450ee52055a1773ef837b5aab56c553edd454020751638c07eaa4506,automated distribution management,SFw TSC,0,NA,NA,3/8/2022 14:43
769e61a6ee1f3747766cb06bca5ed27a47db069c1801de21310a03262fcb75c9,website design,SFw TSC,0,NA,NA,3/8/2022 14:43
76b2bf971431cc0694445b9e90d913425afcb008e3ab9150cbf84595740108c2,Adobe Illustrator,Apps and Tools,0,NA,NA,3/8/2022 14:43
76cd2c0d589e224531fc6af2c5850e3c9b2aca6902d813ce598833c7c1b28bee,Logstash,Apps and Tools,0,NA,NA,3/8/2022 14:43
76cf925d36dba3ecbf9973fc8501ea7a5c4f55f56375d4f5a9be90ad1d6eea99,people and relationship management,SFw TSC,0,NA,NA,3/8/2022 14:43
76eb666fd3162da88dbbd4b68baa9a1bee58c7398bc7cc792c0927a1370df445,price stabilisation,SFw TSC,0,NA,NA,3/8/2022 14:43
76f319d654a0f60b5287c47fb20b47f5582e3054a3b60ced85d9c8b33d3f9bc7,Gemnasium,Apps and Tools,0,NA,NA,3/8/2022 14:43
7713c99dfec72e0c197c6bcea1c75cdac76787327edfc6055012441f16b9209b,transfer pricing,SFw TSC,0,NA,NA,3/8/2022 14:43
7719225216eb9646a386b2579f306e7902637c1ace629920d5c10d25ac31286e,process monitoring,SFw TSC,0,NA,NA,3/8/2022 14:43
77471fa8a1acf0664a7b341e2a401f91487f2538ea1efb75b551e70f92d537df,machining,SFw TSC,0,NA,NA,3/8/2022 14:43
775e9f944188a7bcb36e9ca5dc51672b44bcceeb7d56d89dfb914eb3a1ff2d69,Arduino,Apps and Tools,0,NA,NA,3/8/2022 14:43
7773d6f4536e555aac4881d58c0f81be366c03fb7d46e6c9b7d45019873a8769,construction technology,SFw TSC,0,NA,NA,3/8/2022 14:43
7794260f56a9d26d33625b8dcc522d46da9052c45d424ac5b96073ed53900bf6,sealants process,SFw TSC,0,NA,NA,3/8/2022 14:43
77b86ee073e70269a328b9d87ace0cfbb736ce2f6f8d532bc63a2f9b013cc400,non-metallic materials manufacturing,SFw TSC,0,NA,NA,3/8/2022 14:43
77e5604feeaf6e01a08279bc5c0248cd2f8a9b19b941df356bfb485daaeff0a8,Webflow,Apps and Tools,0,NA,NA,3/8/2022 14:43
77ec32e79ebf9a53d53a5f14a29ba818a08824fcc8f5286d7501c2aedddf0148,Arkit,Apps and Tools,0,NA,NA,3/8/2022 14:43
77ee2bf9d5c99e1cb254d7e05e7aa007d5634b4e7cf3d6312af8a0b3a0ecf795,learning and development programme management,SFw TSC,0,NA,NA,3/8/2022 14:43
77f9dc3ecaa6897d918d1fd6e9274c6cc09f6753a6ef389754702b5469a4ead6,cutting,SFw TSC,0,NA,NA,3/8/2022 14:43
77fe460fd5b42382396d3ad031f800d1e00aefd909b282ac3cff16b4f4f88dd2,Google Docs,Apps and Tools,0,NA,NA,3/8/2022 14:43
781ed352c4db85e974bf8c7fe038459eeda433a0a58b1821e9fd8840d06f459e,Computers and Structures (CSi),Apps and Tools,0,NA,NA,3/8/2022 14:43
782b729cf27bd8d319aa21c2baaa9f8b45520adb7453b36d5317754553cbeb26,board membership,SFw TSC,0,NA,NA,3/8/2022 14:43
7833c348282469c144df2a4032362929757aa70bcf56e092588d9690f0c5ec0a,Visual Programming Language,Apps and Tools,0,NA,NA,3/8/2022 14:43
78557adf9cb6fd317654559d07ae8fd4cab70b638c2392db115e5756145aa525,cargo security control,SFw TSC,0,NA,NA,3/8/2022 14:43
787aa709e0161e6f44003b0afaf15ec012c0e2699de3edb78b481543dae741d1,Oracle Database,Apps and Tools,0,NA,NA,3/8/2022 14:43
7887b8a347c84d5ef59976d2c907ef49c0bbeb4a4ab37edf440d9a013ba2e32c,SAP Ariba,Apps and Tools,0,NA,NA,3/8/2022 14:43
78892fd80cffdde389141e3c868562ab866cfcda117f14e7721fc5f501a1e0f9,apply 5s techniques in the workplace,SFw TSC,0,NA,NA,3/8/2022 14:43
78e09b9afcbdd160be64cf6dd06942632205404f53594c287c7932a4df5ea388,Microsoft Dynamics NAV,Apps and Tools,0,NA,NA,3/8/2022 14:43
78e43414e3135d34e45890a645b72dcd996ed45cf3548220220eb67a87bc2a7f,SAML,Apps and Tools,0,NA,NA,3/8/2022 14:43
790a6f644ea22ee05c6f8de61aaff80d8f4e989c814424c76c94446387f71cfa,J2EE,Apps and Tools,0,NA,NA,3/8/2022 14:43
791f600a06e92db79c0f94460f76450124defdc92fd970adab0db126ffddbfb8,visual communication,SFw TSC,0,NA,NA,3/8/2022 14:43
79288f84bdf8c838c04fdcc4a800412699f6c22249bc3cf8cb7ee9d1bc433b2b,process equipment preparation for mechanical work,SFw TSC,0,NA,NA,3/8/2022 14:43
792f379d9a1c7d49c6ed744d2ea5ee26df0c1bbbd036d5dbc423e1408d92c1e7,water features management,SFw TSC,0,NA,NA,3/8/2022 14:43
7936f8f01f11138dbd8b805eacc721aa5d2987fa547b497dad427d2f2ab21f5c,game sound integration,SFw TSC,0,NA,NA,3/8/2022 14:43
793b198a529842ee7d30dc79897e579a4fbf1351126b0ac856fdcd3cc5f46a98,JasperReports,Apps and Tools,0,NA,NA,3/8/2022 14:43
793b395ba7fd63d89f1a7dbcf9cc54e301a9c402fe30802d102290c55a914396,quality improvement and safe practices,SFw TSC,0,NA,NA,3/8/2022 14:43
7989fc6da37ff85c6552a3fdf8c489f54ba67f2fbabdcc67026d16237bf28e7c,empathetic design,SFw TSC,0,NA,NA,3/8/2022 14:43
7990c4945a207735696f80c3ad0fcf6f5012ea30a88fee5e419c137ab1f74cdc,Azure Blob,Apps and Tools,0,NA,NA,3/8/2022 14:43
7990f67fc7604cb9bf939122948cc8da09ba950782775a0ddd9dcf17839b0bdd,stakeholder engagement and management,SFw TSC,0,NA,NA,3/8/2022 14:43
79a1942ebe53d9486e1b79a243e3d47d266673fdf4bc5d130eb07b1028e47a0a,Netapp Ontap (Software),Apps and Tools,0,NA,NA,3/8/2022 14:43
79b9fd352e3e0da07a89d2275237bcb1da43b8a6725a6919102c6524af523409,butler service delivery,SFw TSC,0,NA,NA,3/8/2022 14:43
79c917a4d662f8b4da2dfdd9d34633ef1cd2f1e03efc2911b5fa23c61640493e,data visualisation,SFw TSC,0,NA,NA,3/8/2022 14:43
79d38be8bef6d3197462c70050dbc996cc0d48e90cbd0acb8b2ad031e994a3a2,media file formats conformation,SFw TSC,0,NA,NA,3/8/2022 14:43
79e8f1c84a04bc02b77c1f18bb22765db691a06e40fb7eddee4f989a9d271c5f,Gantt Chart,Apps and Tools,0,NA,NA,3/8/2022 14:43
7a034fc060cab13e617e317660530bc5f9f266c03a7648991f5bb4c80817ac2c,PostGIS,Apps and Tools,0,NA,NA,3/8/2022 14:43
7a36f6ead468d653cddb75e5d11e5dd5de9ea59d045a84892876f14574546202,S&P Capital IQ,Apps and Tools,0,NA,NA,3/8/2022 14:43
7a3c581c9407f13f2d7598babe203a2f3ff237ff541e8a15487711d86e4d14a9,post trade monitoring and risk and capital management,SFw TSC,0,NA,NA,3/8/2022 14:43
7a3d85a8956b17f1bd922217cb741579caf81e9e9a4e5763a09f5b8c18ed9700,solar photovoltaic systems designs,SFw TSC,0,NA,NA,3/8/2022 14:43
7a491e50e7434a3534444b80ead9344fca20c321cf55629231bae484f3ca7639,apply workplace safety and health in shipyard (general trade),SFw TSC,0,NA,NA,3/8/2022 14:43
7a5f5b3c96cde31f3793037b13c5915c6f3ee0c280c6bb3bd2e9815e4e5fc783,Amazon Sagemaker,Apps and Tools,0,NA,NA,3/8/2022 14:43
7a78c792f0bc1b87253d34a2a0223f383bc81261371f67b2f952936fdad81e4b,polymeric material characterisation,SFw TSC,0,NA,NA,3/8/2022 14:43
7a87529ce13c854c4736c81c827f13dfc98b3d56a3b1dd362caff9fe3ea8f2ec,airline representation and station management,SFw TSC,0,NA,NA,3/8/2022 14:43
7a9c94a8c201bcc22857e49fae92628458cbe2648ab0d3d747d7ed656ca20eb2,SAP,Apps and Tools,0,NA,NA,3/8/2022 14:43
7acf80e6eed8579779322801220b138692d7b17f283c9959de4b4782d4d8856e,process plant and equipment integrity management,SFw TSC,0,NA,NA,3/8/2022 14:43
7ad4ba338a8993a333a4aeb0e0e742e784a3ce4a2acd6206d18732ac2a46409d,food and beverage visual merchandising presentation,SFw TSC,0,NA,NA,3/8/2022 14:43
7ae973b84866daed6a739a693a74e0c1efe2c5957d26a4d3fab9c529720c1f79,Polymer (Javascript Library),Apps and Tools,0,NA,NA,3/8/2022 14:43
7af341d84af69682c654e1ec8afd94722eed6a10ba537798fa88df42300d8343,production of still and moving images,SFw TSC,0,NA,NA,3/8/2022 14:43
7b08776df39d1e97b089caf066de79ce7fd63ca4dbb5a4279616eabf7dce6697,Maxon Cinema 4D,Apps and Tools,0,NA,NA,3/8/2022 14:43
7b1398efba6745b3d45f3019967d2ce5abed1407ef3b58d5f8741943ff435b18,Avaloq,Apps and Tools,0,NA,NA,3/8/2022 14:43
7b173343f539cdc4641952d5c22e1c9d4f457dfa01dca802cba19afea60d0977,Rabbitmq,Apps and Tools,0,NA,NA,3/8/2022 14:43
7b56528bb77d4f3be1fcfba0111654dd22ed077d52d44a12f657689cf311fda9,fraud investigation planning and execution,SFw TSC,0,NA,NA,3/8/2022 14:43
7b981efcb980ab2f7c44a9fd655d95de95aed9906a0eddfa9ccdf0187445be75,public hygiene maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
7ba6dd83507440d986ea57cce580bab20456339796233d4c3c387b69e04dd7aa,Audacity Software,Apps and Tools,0,NA,NA,3/8/2022 14:43
7bc6ff500a5da88b7c6a4ebfefa110c5792d885c80c264ec98dfaa020052b060,Portfolio Management System (PMS),Apps and Tools,0,NA,NA,3/8/2022 14:43
7bd6fa9d5d8e2bdb38b145cc72a3092bcabfc61417a7faf8665be4a48acc7b20,workplace learning delivery,SFw TSC,0,NA,NA,3/8/2022 14:43
7bdf02f3bf582d7579a126a62aac4d24aa7337389d84d264c73de389a3b15894,people management,SFw TSC,0,NA,NA,3/8/2022 14:43
7be96c1162c0c7bc643053b3c7b9fe0e49092717ec73e1ddcb842c6b3b95a932,change management,SFw TSC,0,NA,NA,3/8/2022 14:43
7bf04e34da22a35c447736198592549ce6ecfeeff270532341a2e82e5eb1b087,people development,SFw TSC,0,NA,NA,3/8/2022 14:43
7c54d8ea6bec24d196e615542ee9a8564789d7794414b0f79542d2a6f1ee5dca,research into professional practice translation,SFw TSC,0,NA,NA,3/8/2022 14:43
7c59a208036c111af537a99adb5208c5d58d68870dbeb1a71954963bade6e796,employee and labour relations,SFw TSC,0,NA,NA,3/8/2022 14:43
7c766677d96e6fd25392e3339020c32180f25835a66f13e8b353e93f847ecea5,production optimisation,SFw TSC,0,NA,NA,3/8/2022 14:43
7c79a532806c1af1d71ad84fa88f1c03f00d0eed011fbd65d3ad1b7ff463d92a,event logistics administration,SFw TSC,0,NA,NA,3/8/2022 14:43
7c8b465323aec3672ea6f3157b84f1f6134183a3c423048a50f47077966f8c72,Learning Agility,SFw CCS,0,NA,NA,3/8/2022 14:43
7caca8bb7f5a4f0bb7ab6a24e6e257458b60e6ea93850e6607000938a62902ae,CouchDB,Apps and Tools,0,NA,NA,3/8/2022 14:43
7cd2e5e66d7863f48107c37e9fd08ba011e819b2c8eef8f6cd8ef04eb7ce4c92,FM200,Apps and Tools,0,NA,NA,3/8/2022 14:43
7cd583f44e170eb7137cbfaaa3c8e868c7a119d8da93c19c77d3a30cc16bd47b,CADWorx,Apps and Tools,0,NA,NA,3/8/2022 14:43
7cfab9a3f92b9e52566aace73df4c4cc60119966836c289393956158cd84780f,Power View (Microsoft Excel),Apps and Tools,0,NA,NA,3/8/2022 14:43
7d0681ecbac3b1fed5f18b73e6f5680b5208a8bac920fbce05b6afb2ab23701e,order processing and change request management,SFw TSC,0,NA,NA,3/8/2022 14:43
7d293a883fd4d1e9728f9c72e540ab4f57d6ecd221a2db348212b9fefb2375cc,Articulate Storyline 360,Apps and Tools,0,NA,NA,3/8/2022 14:43
7d3edde1e8abc9dba72568a12930a302aae0da4409b597edaf8d9fe12071f42b,engineering project management,SFw TSC,0,NA,NA,3/8/2022 14:43
7d3fdd729a7835d5571fb1e423e39e17493c19d08f58da6db60b2fe89826e1ef,vegetation planting,SFw TSC,0,NA,NA,3/8/2022 14:43
7d53b6f197b879341158c4203e00b82b2b105faab2dbb275985542563daaf5bb,Adobe XD,Apps and Tools,0,NA,NA,3/8/2022 14:43
7d5d5b852a83629fed9585d39e9bc8ad1e85f22944c69eb5ae446d4bcc494d42,workflow digitalisation,SFw TSC,0,NA,NA,3/8/2022 14:43
7d8a0838ce8e19b26e45fdd0b72954aac7e712a8d8f0cd7bedca3281217b5c76,Django,Apps and Tools,0,NA,NA,3/8/2022 14:43
7da5a1f75bb80d05785e731663cdfa97fae08b8c27f55986637f0b19c5e77cd2,cargo tracking systems administration,SFw TSC,0,NA,NA,3/8/2022 14:43
7dc7bf9c905abb3348679a4eefbb5fec3407a744cd80dbc5b0ed567dac2285eb,site assessment and analysis,SFw TSC,0,NA,NA,3/8/2022 14:43
7dce55cd6b2559cef1df69c396d1e401165fda0f912ba6172dd25a21c1336ea1,financial statements review,SFw TSC,0,NA,NA,3/8/2022 14:43
7e0051d4f5ff0a6bdab08edfce11517bf4072746f7bd726fea97f1f42b698e90,Bamboo (CI Server),Apps and Tools,0,NA,NA,3/8/2022 14:43
7e0081f9f0148a6eb63ced241746e694a19f77d48cfadcd0022d66f2d2ce9b90,food and beverage services,SFw TSC,0,NA,NA,3/8/2022 14:43
7e07401606d435d924c10fd9a6ef2f36ce54de10df4cfc920c56d3796cb74ca5,manage change,SFw TSC,1,change management,7be96c1162c0c7bc643053b3c7b9fe0e49092717ec73e1ddcb842c6b3b95a932,3/8/2022 14:43
7e1c0ed83d3f09242d06ba19f1f6baa592b1e4261913f3f1343c7e52d52d866f,rolling stock air-conditioning and ventilation systems maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
7e29ed1d84aa2a57bf02bf728554bf388dd23db051bdee795ef6376193179499,ATE Platform,Apps and Tools,0,NA,NA,3/8/2022 14:43
7e314e42cc5c981abb466c3e8dd7403463a1df7478f1f79f48be309d22fddb90,aircraft communication components maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
7e3257e64555a42ab0e960b05b7c3944edd9001564f16838d9811cf237c7d959,hazard control in laser devices,SFw TSC,0,NA,NA,3/8/2022 14:43
7e429e1678c1f606e2dbb61b3e88917a098a31485f6ebf839ae78a483d31c757,volunteer management,SFw TSC,0,NA,NA,3/8/2022 14:43
7e51b6deaee8744bd990f56b524dadb445eb9e6f6f9125f74a696ca585603ff5,customer loyalty,SFw TSC,0,NA,NA,3/8/2022 14:43
7e7fbba8c1d22d0f44f11f8ac95c19676a49e1427e2f4992e05688f79fea5650,client education in therapy support,SFw TSC,0,NA,NA,3/8/2022 14:43
7e87324b81cfcf51eb6872efbe539e97352f9e1f900d69715f055ebc19bc79e7,organisational risk management,SFw TSC,0,NA,NA,3/8/2022 14:43
7ebabe66eb7977727051bb2bfe87b29506177d30304ca13ace0c494b1c1caaae,game networking,SFw TSC,0,NA,NA,3/8/2022 14:43
7ed7387c067a3f260b691a63b2a12461a422480643f6701094b73f42483f0dde,HP Diagnostics,Apps and Tools,0,NA,NA,3/8/2022 14:43
7ed8ed13e1fdbdb8eeaf84f70ac9eb5621f862bb82285cc379a024c97ae35ee5,plant equipment diagram review,SFw TSC,0,NA,NA,3/8/2022 14:43
7f0a76ce26d240f353feef172c594e471ca93234feaf5fadefec210de4bcf632,Microsoft Project,Apps and Tools,0,NA,NA,3/8/2022 14:43
7f0aa384462f7c2fd339fa5a628415af14d0f2192099f313825586f3cca4b5b4,ASP.NET,Apps and Tools,0,NA,NA,3/8/2022 14:43
7f0d36058d0545092f611e404f544e3ffdc0cac469bde2e82ef4b3fc2bf7b783,air conditioning and mechanical ventilation systems maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
7f140f508133433c1344eeb3a0d20c38121a71df247e4cc4b6b5c43ef5361e48,power plant inspection management,SFw TSC,0,NA,NA,3/8/2022 14:43
7f2719b4009adfe2f42813f5d1ac378f34fcfc78346dfb5846704badc5ee5cb0,psychological assessment,SFw TSC,0,NA,NA,3/8/2022 14:43
7f5bcffa0de82e95ca6db79fb869cc667e3df2699d6d4eff804017b7f54c376c,Zeppelin,Apps and Tools,0,NA,NA,3/8/2022 14:43
7f5eb3d7830a8f6caedaba6d131c0d62f52d0e9182734a79896f85503f0b396f,marine survey reporting,SFw TSC,0,NA,NA,3/8/2022 14:43
7f73bdf9a9b6c4a886ab70ea25cb7abd55acefe1d1bb9c2cfb7dbfdbfc50bb5a,microclimate in landscape design,SFw TSC,0,NA,NA,3/8/2022 14:43
7f807d0a8943c2ca6b942826cc2aac1d6a2f8a48a56c2f078fae54efe50f0b1e,child safety and protection,SFw TSC,0,NA,NA,3/8/2022 14:43
7f82838d544e9127cf88a813885b6fb51e338a8466a4686696209fc5d90837dd,process control,SFw TSC,0,NA,NA,3/8/2022 14:43
7fcacae1bd5d0aebc630edeecaa22d677fc3719397ce03311653bdbe514bfc82,development on intervention plan for physiotherapy,SFw TSC,0,NA,NA,3/8/2022 14:43
7fcc5e53fe916f9daad2e882fb26a8f83650562199f70d086f5842ad83be459e,rail grinding vehicle maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
7fde9c43d3d753c8cb0942d00b3d847bf0a629f9f885445f014cbd04ae8270a7,DirectX,Apps and Tools,0,NA,NA,3/8/2022 14:43
805c028db6cf7561bf5a071aefc3560d9832e66d32aa9ab04b672a9b030fb044,Kibana,Apps and Tools,0,NA,NA,3/8/2022 14:43
806453e23d83fd504ef18081f94e64c4044a4bda4b21d2bb5cd3c66ed850317c,employee relations,SFw TSC,1,employee relationship management,296687ab42b7878d0ea2f687440b00104a27ef35ed4d92737658f23cb8c74dd5,3/8/2022 14:43
8071c2bb1e0e375554715a17336e90e2f7f9f74507ec266ef488fed9f3fc7086,therapy discharge planning,SFw TSC,0,NA,NA,3/8/2022 14:43
80885f0f232cab5d193ed54aa5e64ca09c7631dcbe1067227c665a670099adfa,CPLEX,Apps and Tools,0,NA,NA,3/8/2022 14:43
80b1509ea37643250da601f2d24fe9b236b76fd3a3d7d18498d760cdd38813b2,Eclipse,Apps and Tools,0,NA,NA,3/8/2022 14:43
80bd611cbfb08a2b6116bad01237d650dbcce454811557360895a6a44af36308,Salesforce Sales Cloud,Apps and Tools,0,NA,NA,3/8/2022 14:43
81121f330a983b7f11249a2659d31db32d030e76680afe4c829f3e8e9f42e7d0,cloud computing,SFw TSC,1,cloud computing application,fd738b95b5029b14e6036cc205ab764427cdd7f9bb51d4c40c8b987df9992bed,3/8/2022 14:43
81505e109266f1435129746f30cc964e9acd2d0a469b523f586fde72f850894d,DDS (Data Distribution Service),Apps and Tools,0,NA,NA,3/8/2022 14:43
81724a0987a9aedca92abeb90e0f60d472864857ed2e7f339be147405216f096,workplace safety and health for incident and accident investigation,SFw TSC,0,NA,NA,3/8/2022 14:43
818b8fc137ba5aaa5055970e86ce38c520d65842b1a8be15467ee750d2e7d3d3,propulsion principles application,SFw TSC,0,NA,NA,3/8/2022 14:43
81bb74bc2fcbb490af56568203ca47fa420a09c46487190cfe4b46e86a9299aa,quality and audit management,SFw TSC,1,quality assurance and audit,a96c41558410f9706aa131c46e3e8300a4ba4226954eb06ba23d783a9cf91c9e,3/8/2022 14:43
820672db7507fba8a1bb54e7db5113da0d939211eb311c5f19830a40f7673054,Less (Stylesheet Language),Apps and Tools,0,NA,NA,3/8/2022 14:43
821b77d444ba39798a99f1f0f7c1cc4bd2363f0b48d3eaaec7d6abb5292385a3,intellectual property management processes,SFw TSC,0,NA,NA,3/8/2022 14:43
8223dc07fe834e64a17475e1aaa9074720bc3db3f308a4bdd96a72aa21d8c2d9,guard and patrol,SFw TSC,0,NA,NA,3/8/2022 14:43
823456753de05afcfc2b71dc9ad0b744f9eb236b9d47e9c74f2e7240b4e3daf8,big data analysis,SFw TSC,1,big data analytics,b82974e8dd5683bce8776f6dd5f16b8950445ca4eee42e548277220644c911bd,3/8/2022 14:43
825f66f60c4876cbe07d9e41a72b8e4182ac82f86bd56db30e06fb219a091997,therapeutic equipment prescription in speech therapy,SFw TSC,0,NA,NA,3/8/2022 14:43
826ecad4ae11c8196ab3432ccbb22400691c248131b97fa4fe6f02dcf20f6049,Pascal,Apps and Tools,0,NA,NA,3/8/2022 14:43
827042d041f3e3311776950dc5f7b328952ac8abdccc0f86cc0dcb3fe446cb39,staff training facilitation,SFw TSC,0,NA,NA,3/8/2022 14:43
8282f015ec64e4a53ec9bddcdf9ad786e5d160b03a4e8a6f272bf0edfbf0c6d5,Salt (Python),Apps and Tools,0,NA,NA,3/8/2022 14:43
82bf99383d3237a8691f66b264b89d5c5ff44dc0036476c493d774755def952c,electrical and electronic systems maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
82dcdedcfccea551771785d43190d8aaacab40b30b5cf86ca3b9aa6be0f2589a,JMAG,Apps and Tools,0,NA,NA,3/8/2022 14:43
835101cb32aab147beefc4096403fca10b181e46a1e1e164ef8196bc5c8cefe2,technology assessment,SFw TSC,0,NA,NA,3/8/2022 14:43
835dac95bd5bec8295745bc30de568c47939db38904075303d28b2309c3fe2fd,gPROMS,Apps and Tools,0,NA,NA,3/8/2022 14:43
835dc51de8e5ce2057c8f21d156e38077040dbb80235065587ab15a373fa63ba,supply chain solutioning/modelling/planning/strategising,SFw TSC,0,NA,NA,3/8/2022 14:43
8361df1b5fbcc87c26f84a3f09db5eeb02f431b2d5f9fbb13d2df7dcf0bdd968,productivity improvement,SFw TSC,0,NA,NA,3/8/2022 14:43
8393fe74a82ce7c91205ada01495a5d5929acbd03439c8068c8546cd186716f5,KOA,Apps and Tools,0,NA,NA,3/8/2022 14:43
